quote,author,tags,likes
"إن ضيق أفق الإنسان الحديث يتجلّى أكثر ما يكون في اعتقاده بأنه لا يرى أمامه لُغزاً. كأن حكمته هي مجموع علمه وجهله معاً.
إنه جهل، ولكن الإنسان غير واعٍ به، حتى أنه يتقبله باعتباره معرفة في مواجهة أعظم لغز، يتصرّف بعنجهية وغرور، حتى أنه لا يرى المشكلة. وهذا الحجم الحقيقي لجهل الإنسان","علي عزت بيجوفيتش,",philosophy,14
Raise a smile and lower stress,Benny Bellamacina,"humor, life, philosophy, wisdom",13
You have to be an artist and a madman...,"Vladimir Nabokov,","inspirational, life, philosophy, truth-of-life",11
ومن حدثك عن حلم الدولة العادلة.. فلا تقل له شيئا.. اتركه للزمن.. وقل حسبي الله على كتب التاريخ,مصطفى الحسن,philosophy,10
"If you cannot find an element of Humour in something, your not taking it seriously enough.",Ilyas Kassam,"comedy, humour, kassam, philosophy",10
"It is culture that is the bully.""

Orn Ald yos'Senchul to Theo Waitley, Saltation",Sharon Lee and Steve Miller,"culture, philosophy, sociology",10
"The last of the cherry blossom. On the tree, it
turns ever more perfect. And when it’s perfect, it falls. And then of course once it hits the
ground it gets all mushed up. So it’s only absolutely perfect when it’s falling through the air,
this way and that, for the briefest time!.!.!.",David Mitchell,"life, perfect, philosophy",10
"Life: It is better not to wrap philosophy around such an inconceivable evolving beautiful mystery. If based on perception, alone; whatever the conclusion - it is still guessing.","T.F. Hodge,","beautiful, conclusion, destiny, fate, guessing, life, mystery, perception, philosophy, quotes, wisdom",9
It’s not easy to write a poem about a poem.,Dejan Stojanovic,"books, dejan-stojanovic, literature, literature-quotes, philosophy, poems, poetry, poetry-quotes, poets, quotes, the-sun-watches-the-sun, wisdom, writing",8
The man who says that all events are necessitated has no ground for critizing the man who says that not all events are necessitated. For according to him this is itself a necessitated event.,"Epicurus,",philosophy,7
The command of our language is crucial to focusing our thoughts and communicating them with precision to others.,"Felix Alba-Juez,","epistemology, philosophy, science",6
"In numele si sub teroarea ei (plictiselii, n.m.) parasesc oamenii caminul si moartea agreabila legata de el si se avanta in lume, spre a muri undeva fara acoperis si fara lacrimi; adolescentii se gandesc la sinucideri in zile infinite de primavara, iar servitoarele fara amanti se lamenteaza duminicile, de parca inima lor e un cimitir in care mortii nu pot dormi.","Emil Cioran,","philosophy, poetry",5
"Quote words that affirm
all men and women are your
brothers and sisters.","Author-Poet Aberjhani,","agape-love, angel-of-healing, conflict-resolution, ethics-and-moral-philosophy, global-village, haiku, haikus, hatred, human-rights, intolerance, love, middle-east-conflicts, national-poetry-month, peace-movement, philosophy, poem-in-your-pocket-day, poetry, racism, sacred-teachings, spirituality, unconditional-love, war, wisdom, world-poetry-day",72
I believe that the imagination is the passport we create to take us into the real world. I believe the imagination is another phrase for what is most uniquely us.,"John Guare,","creativitiy, imagination, inspirational, philosophy",53
Astonishment is the root of philosophy.,Paul Tillich,philosophy,39
"I realized that conservatism was the philosophy that best suited me, with its emphasis on individual liberty, personal responsibility, and merit.",Mark R. Levin,"liberty, merit, philosophy, responsibility",37
"Many married women who have deliberately spurned the ""hour"" of childbearing are unhappy and frustrated. They never discovered the joys of marriage because they refused to surrender to the obligation of their state. In saving themselves, they lost themselves!","Fulton J. Sheen,","catholicism, childbirth, christianity, expectation, family-planning, happiness, joy-of-marriage, marriage, philosophy, pro-life, religion, spirituality, unhappy-marriage",36
"O dear Pan and all the other gods of this place, grant that I may be beautiful inside. Let all my external possessions be in friendly harmony with what is within. May I consider the wise man rich. As for gold, let me have as much as a moderate man could bear and carry with him.","Plato,","beauty, moderation, philosophy, wisdom",33
If the emotions are free the intellect will look after itself,A.S. Neill,"education, philosophy, unschooling",29
"Love itself is what is left over when being ""in love"" has burned away, and this is both an art and a fortunate accident.","Louis de Bernières,","love, philosophy",26
Vivo sin vivir en mí... muero porque no muero. (I live without really being alive... I die because I am not dying.),Santa Teresa de Jesús,"death, life, philosophy",25
"The world has become sad because a puppet was once melancholy. The nihilist, that strange martyr who has no faith, who goes to the stake without enthusiasm, and dies for what he does not believe in, is a purely literary product. He was invented by Turgenev, and completed by Dostoevsky. Robespierre came out of the pages of Rousseau as surely as the People's Palace rose out debris of a novel. Literature always anticipates life. It does not copy it, but moulds it to its purpose.",Oscar Wilde,"literature, philosophy",25
"As a rule, we don't like to feel to sad or lonely or depressed. So why do we like music (or books or movies) that evoke in us those same negative emotions? Why do we choose to experience in art the very feelings we avoid in real life?

Aristotle deals with a similar question in his analysis of tragedy. Tragedy, after all, is pretty gruesome. […] There's Sophocles's Oedipus, who blinds himself after learning that he has killed his father and slept with his mother. Why would anyone watch this stuff? Wouldn't it be sick to enjoy watching it? […] Tragedy's pleasure doesn't make us feel ""good"" in any straightforward sense. On the contrary, Aristotle says, the real goal of tragedy is to evoke pity and fear in the audience. Now, to speak of the pleasure of pity and fear is almost oxymoronic. But the point of bringing about these emotions is to achieve catharsis of them - a cleansing, a purification, a purging, or release. Catharsis is at the core of tragedy's appeal.","Brandon W. Forbes,","emotions, philosophy, tragedy",24
All beings so far have created something beyond themselves; and do you want to be the ebb of this great flood and even go back to the beasts rather than overcome man? What is the ape to man? A laughingstock or a painful embarrassment. And man shall be just that for the overman: a laughingstock or a painful embarrassment…,"Nietzsche Friedrich,","evolution, man, philosophy",21
[T]he price you've paid is not the price of becoming human. It's not even the price of having the things you just mentioned. It's the price of enacting a story that casts mankind as the enemy of the world.,"Daniel Quinn,","civilization, philosophy",21
"There are many who consider as an injury to themselves any conduct which they have a distaste for, and resent it as an outrage to their feelings; as a religious bigot, when charged with disregarding the religious feelings of others, has been known to retort that they disregard his feelings, by persisting in their abominable worship or creed. But there is no parity between the feeling of a person for his own opinion, and the feeling of another who is offended at his holding it; no more than between the desire of a thief to take a purse, and the desire of the right owner to keep it. And a person's taste is as much his own peculiar concern as his opinion or his purse. It is easy for any one to imagine an ideal public, which leaves the freedom and choice of individuals in all uncertain matters undisturbed, and only requires them to abstain from modes of conduct which universal experience has condemned. But where has there been seen a public which set any such limit to its censorship? or when does the public trouble itself about universal experience. In its interferences with personal conduct it is seldom thinking of anything but the enormity of acting or feeling differently from itself; and this standard of judgment, thinly disguised, is held up to mankind as the dictate of religion and philosophy, by nine tenths of all moralists and speculative writers. These teach that things are right because they are right; because we feel them to be so. They tell us to search in our own minds and hearts for laws of conduct binding on ourselves and on all others. What can the poor public do but apply these instructions, and make their own personal feelings of good and evil, if they are tolerably unanimous in them, obligatory on all the world?","John Stuart Mill,","drugs, freedom, individuality, morality, philosophy",20
"Your moral code begins by damning man as evil, then demands that he practice a good which it defines as impossible for him to practice…It demands that he starts, not with a standard of value, but with a standard of evil, which is himself, by means of which he is then to define the good: the good is that which he is not.

A sin without volition is a slap at morality and an isolent contradiction in terms: that which is outside the possibility of choice is outside the province of morality. If man is evil by birth, he has no will, no power to change it; if he has no will, he can be neither good nor evil; a robot is amoral. To hold a man’s sin, a fact not open to his choice is a mockery of morality…To punish him for a crime he committed before he was born is a mockery of justice. To hold him guilty in a matter where no innocence exists is a mockery of reason.

(The) myth decleares that he ate the fruit of the tree of knowledge-he acquired a mind and became a rational being. It was the knowledge of good and evil-he became a moral being…The evils for which they damn him are reasn, morality, creativeness, joy-all the cardinal values of his existence….the essence of his nature as a man. Whatever he was- that robot in the Garden of Eden, who existed without mind, without values, without labor, without love- he was not a man.","Ayn Rand,","objectivism, philosophical, philosophy",20
"All modern philosophizing is political, policed by governments, churches, academics, custom, fashion, and human cowardice, all of which limit it to a fake learnedness.","Friedrich Nietzsche,","philosophy, politics",20
"People do not know how what is at variance agrees with itself. It is an attunement of opposite tensions, like that of the bow and the lyre.",Heraclitus,"harmony, philosophy",17
"The art of music is good, for the reason, among others, that it produces pleasure; but what proof is it possible to give that pleasure is good? If, then, it is asserted that there is a comprehensive formula, including all things which are in themselves good, and that whatever else is good, is not so as an end, but as a mean, the formula may be accepted or rejected, but is not a subject of what is commonly understood by proof.","John Stuart Mill,","arts, leisure, music, philosophy, pleasure",16
"This is the paradox of public space: even if everyone knows an unpleasant fact, saying it in public changes everything. One of the first measures taken by the new Bolshevik government in 1918 was to make public the entire corpus of tsarist secret diplomacy, all the secret agreements, the secret clauses of public agreements etc. There too the target was the entire functioning of the state apparatuses of power.
(Žižek, S. ""Good Manners in the Age of WikiLeaks."" London Review of Books 33.2 (2011): 9-10. )",Slavoj Žižek,"paradoxes, philosophy, political-science, public, wikileaks",16
"We need to walk to know sacred places, those around us and those within. We need to walk to remember the songs.",Joseph Bruchac,"environment, philosophy",15
"Kim olursak olalım, dünyanın hangi yerinde yaşarsak yaşayalım, ta derinlerde bir yerde hepimiz bir eksiklik duygusu taşımaktayız. Sanki temel bir şeyimizi kaybetmişiz de geri alamamaktan korkuyoruz. Neyin eksik olduğunu bilenimizde hakikaten çok az.",Elif Şafak,"experience, imagination, life, philosophy, truth, writing",15
"As long as your ideas of what's possible are limited by what's actual, no other idea has a chance.","Susan Neiman,","idealism, philosophy",14
"The spread of evil is the symptom of a vacuum. Whenever evil wins, it is only by default: by the moral failure of those who evade the fact that there can be no compromise on basic principles.",Ayn Rand,"evil, philosophy",14
"[Y]our agricultural revolution is not an event like the Trojan War, isolated in the distant past and without relevance to your lives today. The work begun by those neolithic farmers in the Near East has been carried forward from one generation to the next without a single break, right into the present moment. It's the foundation of your vast civilization today in exactly the same way that it was the foundation of the very first farming village.","Daniel Quinn,","agriculture, civilization, philosophy",14
the exclusive worship of the bitch-goddess sucess is our national disease,William James,philosophy,11
"There is much in this vision that will remind you of your mystics; yet between them and us there is far more difference than similarity, in respect both of the matter and the manner of our thought. For while they are confident that the cosmos is perfect, we are sure only that it is very beautiful. While they pass to their conclusion without the aid of intellect, we have used that staff every step of the way. Thus, even when in respect of conclusions we agree with your mystics rather than your plodding intellectuals, in respect of method we applaud most your intellectuals; for they scorned to deceive themselves with comfortable fantasies.","Olaf Stapledon,","philosophy, religion, science, thought",9
"فى طرق السعى الباطل مركبتـــــــــان
واحدة تصعد فى الطرق الجبليه ...
والاخرى تهوى فى القيعان",محمد عفيفي مطر,philosophy,7
"...much theological discussion is wasted, not because the words used have no possible meaning, but because the people who use them don't mean anything by them.","Rosemary Haughton,","philosophy, religion",6
"A false-statement requires deceit and distortion for someone to buy it, but a truthful-statement sells itself.","William Bailey,","inspirational, philosophy",5
"A government must rule by the Grace of God or by the will of the people, it must believe in authority or in the Revolution; on these issues compromise is possible only in semblance, and only for a time. The Revolution, like the disbelief which has always accompanied it, cannot be stopped halfway; it is a force that, once awakened, will not rest until it ends in a totalitarian Kingdom of this world. The history of the last two centuries has proved nothing if not this. To appease the Revolution and offer it concessions, as Liberals have always done, thereby showing that they have no truth with which to oppose it, is perhaps to postpone, but not to prevent, the attainment of its end. And to oppose the radical Revolution with a Revolution of one's own, whether it be ""conservative,"" "" non-violent,"" or ""spiritual,"" is not merely to reveal ignorance of the full scope and nature of the Revolution of our time, but to concede as well the first principle of that Revolution: that the old truth is no longer true, and a new truth must take its place.","Seraphim Rose,",philosophy,5
"…is postmodernity the pastime of an old man who scrounges in the garbage-heap of finality looking for leftovers, who brandishes unconsciousnesses, lapses, limits, confines, goulags, parataxes, non-senses, or paradoxes, and who turns this into the glory of his novelty, into his promise of change?",Jean-François Lyotard,"philosophy, postmodernism",35
Do you know where your breakthrough begins? Your breakthrough begins where your excuses ends.,"Patience Johnson,","art, beauty, books, change, christianity, death, dreams, education, faith, fear, freedom, friendship, funny, god, happiness, heart, history, hope, humor, humour, inspiration, inspirational, inspirational-quotes, intelligence, knowledge-religion, leadership, life, life-lessons, love, marriage, motivation, motivational, music, nature, pain, peace, people, philosophy, poetry, politics, quotes, reading, relationships, romance, science, self-help, soul, spiritual, spirituality, success, time, truth, war, wisdom, women, writing",25
"There is a truth in Schopenhauer’s view that philosophy is an organism, and that a book on philosophy, with a beginning and end, is a sort of contradiction. ... In philosophy matters are not simple enough for us to say ‘Let’s get a rough idea’, for we do not know the country except by knowing the connections between the roads.",Ludwig Wittgenstein,"life, philosophy",18
"Most people are like sheep. Nice, harmless creatures who want nothing more than to be left alone so they can graze. But then of course there are wolves. Who want nothing more than to eat the sheep.

But there’s a third kind of person. The sheepdog. Sheepdogs have fangs like wolves. But their instinct isn’t predation. It’s protection. All they want, what they live for, is to protect the flock.","Barry Eisler,","cops, philosophy, police, predation, protect, sheep, sheepdog, wolves",18
"It is related that Sakyamuni [the historical Buddha] once dismissed as of small consequence a feat of levitation on the part of a disciple, and cried out in pity for a yogin by the river who had spent twenty years of his human existence learning to walk on water, when the ferryman might have taken him across for a small coin.","Peter Matthiessen,","philosophy, writer",17
"They [Nazi captors]had more liberty, more options to choose from in their environment; but he [Viktor Frankl] had more freedom, more internal power to exercise his options.","Stephen R. Covey,","life, p69, philosophy, wisdom",17
"If you want to bring the world closer to peace, be a peacemaker by creating peace whenever you can. If you find yourself engaged in an argument that only stirs anger in the heart, quickly make peace and carry on.","Suzy Kassem,","argue, arguement, fight, global-citizen, growth, love, negative, negativity, new-age, peace, peace-maker, peace-making, peace-movement, peace-on-earth, peace-quote, peaceful, peaceful-warriors, peacemaker, philosophy, positive, positivity, religion, spirituality, toxic, truth, war, warfare, wisdom, wise, world, world-citizen",14
"love as a passion—it is our European specialty—must absolutely be of noble origin; as is well known, its invention is due to the Provencal poet-cavaliers, those brilliant, ingenious men of the ""gai saber,"" to whom Europe owes so much, and almost owes itself.","Friedrich Nietzsche,","love, noble, passion, philosophy, poet-knights, poetry, provencal",13
Every man knows that he will die: and nobody believes it. On that paradox stand not only a host of religions but the entity of a sane being.,John Myers Myers,philosophy,12
"He did not wish to be divine. If there had never been a God, the emperor thought, it might have been easier to work out what goodness was. This business of worship, of the abnegation of self in the face of the Almighty, was a distraction, a false trail. Wherever goodness lay, it did not lie in ritual, unthinking obeisance before a deity but rather, perhaps, in the slow, clumsy, error-strewn working out of an individual or collective path.","Salman Rushdie,","philosophy, religion, salman-rushdie",12
"Personally, I prefer Stevie Wonder,"" confessed the Chink, ""but what the hell. Those cowgirls are always bitching because the only radio station in the area plays nothing but polkas, but I say you can dance to anything if you really feel like dancing."" To prove it, he got up and danced to the news.","Tom Robbins,","humor, passion, philosophy",10
"After a tragedy, a farce. Philosophy enters into her power, and the earth returns under one's feet.","Lev Shestov,","existensialism, farce, groundlessness, meaning-making, meaningless, philosophy, tragedy",10
"In this lifetime
we meet and part
like passing clouds",Meeta Ahluwalia,"clouds, haiku, haikupoetry, life-quotes, meeta-ahluwalia, meetaahluwalia, philosophy, poetry",10
"In weariness, existence is like the reminder of a commitment to exist, with all the seriousness and harshness of an irrevocable contract. One has to do something, one has to aspire after and undertake [...] In weariness we want to escape existence itself, and not only one of its landscapes in a longing for more beautiful skies. An evasion without an itinerary and without an end, it is not trying to come ashore somewhere.","Emmanuel Levinas,","depression, philosophy",9
"Keinginan telah mengajarkan kepadamu betapa sia-sianya keinginan, penyesalan mengajarkan betapa sia-sianya penyesalan. Bersabarlah wahai kekeliruan, karena kami semua menjadi bagianmu. Bersabarlah wahai Ketidaksempurnaan, berkat engkaulah Kesempurnaan menyadari dirinya. Bersabarlah kemarahan, karena engkau tidak kekal abadi.",Marguerite Yourcenar,"life, philosophy",8
How could someone possibly be that beautiful? She wondered for the hundred thousandth time. What higher power orchestrated such a perfect union of genes? Who decided that one single solitary soul deserved skin like that? It was so fundamentally unfair.(Chasing Harry Winston),Lauren Weisberger,philosophy,8
"The principle of caution, respecting the gravity of human suffering, weighs against procreating to the extent that it is unpredictable whether the person created will have a good life.",Sarah Perry,"antinatalism, childfree, pessimism, philosophy",8
"Maybe we should always start everything from the inside and work to the outside, and not from the outside to the inside. What d'you think?","Aidan Chambers,","life, philosophy, questions",7
"Think of me as an impetuous Hegel, drunk with power, and also, regular drunk.","Eugene Mirman,","drinking, humor, philosophy",7
"Tell them a lie big enough, they'll worship you as a sage. Tell them a truth big enough and they'll mock you.",Abhijit Naskar,"being-different, being-different-quotes, brainy-quotes, inspiration, inspiring-quotes, leadership, leadership-quotes, lies, philosophy, philosophy-quotes, truth, truth-of-life",7
"In addition to my new outlook on life, in some absurdly simple way, Anissa gave me several new reasons to live. Above all, I had to see her again and find out what, if anything, would happen between her and me.","Zack Love,","anissa-julien, anissa-s-redemption, book, college-romance, despair, fear, feelings, life, life-lessons, love, lovers, michael, new-adult-contemporary-romance, new-york-city, philosophy, relationships, romance, syria, the-syrian-virgin, truth, war-romance, wisdom, zack-love",7
"The more thoroughly a person understands life, the less he will mock, though in the end he might still mock the ""thoroughness of his understanding.","Friedrich Nietzsche,","life, philosophy, understanding, understanding-life",6
"If you try to imagine as nearly as you can what an amount of misery, pain, and suffering of every kind the sun shines upon in its course, you will admit that it would be much better if on the earth as little as on the moon the sun were able to call forth the phenomena of life; and if, here as there, the surface were still in a crystalline state"".","Arthur Schopenhauer,","nonfiction, pessimism, philosophy",6
KODO SAWAKI: Studying originally meant aspiring to discover the meaning of life. These days studying has become all about getting a job.,"Kosho Uchiyama Roshi,","education, learning, philosophy, philosophy-of-life, schooling, wisdom, zen-buddhism",6
"If I were to ask you to open two novels, and compare the circumstances of each protagonist, asking you to chose who is “better,” you may find this ridiculous. You may tell me these characters have been forged in two different worlds, around different people, and they each have their own inherent purposes. They’re traveling different paths, and they’ll traverse their paths at different speeds, as their meant to. Great. So as such, never again compare yourself to another.",Daniel V Chappell,"bad, comparison, flaws, insecurities, people, philosophy, psychology",6
"Almost all arguments for skepticism make reference to seemingly ridiculous possibilities—we are being deceived by an evil demon, life is just a dream, we are brains in vats. You might propose psychoanalysis, rather than philosophical reflection, for anyone who worries about these possibilities.",Richard Feldman,philosophy,5
"Napoleon said of Massena, that he was not himself until the battle began to go against him; then, when the dead began to fall in ranks around him, awoke his powers of combination, and he put on terror and victory as a robe. So it is in rugged crises, in unweariable endurance, and in aims which put sympathy out of question, that the angel is shown.","Ralph Waldo Emerson,",philosophy,5
"Adding to my emotional dizziness on Sunday, I spoke with my sister, who kept noting how amazing Michael is, and what a brave and selfless man he is for having helped as he did.","Zack Love,","anissa-s-redemption, book, college-romance, despair, dreams, fear, feelings, life, life-lessons, love, lovers, michael, new-adult-contemporary-romance, new-york-city, night-terrors, nightmares, philosophy, relationships, romance, syria, tags-anissa-julien, the-syrian-virgin, truth, war-romance, wisdom, zack-love",5
Death means nothing to us,"Epicurus,","epicureanism, epicurus, philosophy, quotes-to-live-by",4
Good authors worry about genres great authors don't.,Frank Gaspar,"frank-gaspar, good-author, great-author, mg-hardie, philosophy",3
"Atheism leaves a man to sense, to philosophy, to natural piety, to laws, to reputation; all which may be guides to an outward moral virtue, though religion were not; but superstition dismounts all these, and erecteth an absolute monarchy in the minds of men. Therefore atheism did never perturb states; for it makes men wary of themselves, as looking no further: and we see the times inclined to atheism (as the time of Augustus Cæsar) were civil times. But superstition hath been the confusion of many states, and bringeth in a new primum mobile, that ravisheth all the spheres of government. The master of superstition is the people; and in all superstition wise men follow fools; and arguments are fitted to practice, in a reversed order.",Francis Bacon,"argument, atheism, augustus-caesar, caesar, civil, confusion, government, laws, master, monarchy, morality, natural-piety, philosophy, piety, practice, religion, reputation, sense, superstition, virtue, wise",34
"Love as a concrete foundation for an authentically functional civilization requires the around-the-clock labors of forgiveness. Without it, Love fails, Friendship fails, Intelligence fails, Humanity: fails.","Aberjhani,","agape-love, civilization, forgiveness, friendship, grace, hope, humanity, integrity, intelligence, love, moving-on-and-letting-go, philosophy, society, spirituality",27
"whatsoever is, is in God, and without God nothing can be, or be conceived",Baruch Spinoza,"atheism, god, metaphysics, mysticism, pantheism, philosophy, spinoza",23
"Love' is the only weapon I have, I will defend with love, I will attack with love.",Amit Kalantri,"attack, defend, defense, defensiveness, human, humans, inspiration, inspirational, inspirational-quotes, love, love-quotes, motivation, motivational, motivational-quotes, philosophy, respect, war, weapon, wisdom, wisdom-quotes",21
The easiest way to be reborn is to live and feel life everyday,Munia Khan,"born, born-again, easiest, easy, everyday, everyday-quotes, feel, life, life-and-death, life-and-living, life-experience, life-philosophy, life-quotes, live, philosophy, reborn, way, wisdom, wisdom-inspirational, wisdom-quotes",21
"I was at ease in everything, to be sure, but at the same time satisfied with nothing. Each joy made me desire another. I went from festivity to festivity. On occasion I danced for nights on end, ever madder about people and life. At times, late on those nights when the dancing, the slight intoxication, my wild enthusiasm, everyone’s violent unrestraint would fill me with a tired and overwhelmed rapture, it would seem to me—at the breaking point of fatigue and for a second’s flash—that at last I understood the secret; I would rush forth anew. I ran on like that, always heaped with favors, never satiated, without knowing where to stop, until the day -- until the evening rather when the music stopped and the lights went out.",The Fall,"albert-camus, fiction, philosophy",17
"; the man who does not ""understand"" a woman is happy to replace his subjective deficiency with an objective resistance; instead of admitting his ignorance, he recognizes the presence of a mystery exterior to himself: here is an excuse that flatters his laziness and vanity at the same time.","Simone de Beauvoir,","feminism, philosophy, simone-de-beauvoir, the-second-sex",16
Expressing doubt is how we begin a journey to discover essential truths.,"Kilroy J. Oldster,","doubt, doubt-quotes, doubting-mind, philosophical-musings, philosophy, philosophy-of-life, philosophy-quotes, truth, truth-of-life, truth-quotes",15
"Many waters cannot quench love, neither can floods drown it. What then kills love? Only this: Neglect.","Jeanette Winterson,","love, philosophy",14
This is why they started us here so young: to give ourselves away before the age when the questions 'why' and 'to what' grow real beaks and claws.,"David Foster Wallace,","introspective, philosophy",14
"They will say that I, having no literary skill, cannot properly express that which I desire to treat of, but they do not know that my subjects are to be dealt with by experience rather than by words. And [experience] has been the mistress of those who wrote well. And so, as mistress, I will cite her in all cases. Though I may not, like them, be able to quote other authors, I shall rely on that which is much greater and more worthy: on experience, the mistress of their masters.",Leonardo Da Vinci Reproductions,"inspirational, philosophy, truth",14
"I was living and dying in all the fibers of what is chewed and digested and in all the fibers that absorb the sun, consuming and digesting. Under the thatched arbor of a restaurant on a river-bank, where Olivia had waited for me, our teeth began to move slowly, with equal rhythm, and our eyes stared into each other's with the intensity of serpents'—serpents concentrated in the ecstasy of swallowing each other in turn, as we were aware, in our turn, of being swallowed by the serpent that digests us all, assimilated ceaselessly in the process of ingestion and digestion, in the universal cannibalism that leaves its imprint on every amorous relationship and erases the lines between our bodies and sopa de frijoles, huachinango a la vera cru-zana, and enchiladas.","Italo Calvino,","desire, love, philosophy, relationships",14
"Those who grant sympathy to guilt, grant none to innocence.",Ayn Rand,"abuse, evil, moral, morality, philosophy, relativism, victims, virtue",14
"The whole interest of my reason, whether speculative or practical, is concentrated in the three following questions: What can I know? What should I do? What may I hope? (Critique of Pure Reason",Immanuel Kant,"ethics, kant, philosophy, reason",13
"Share your love, share you happiness, care for others; your wealth will be endless.",Debasish Mridha,"care, education, endless, happiness, hope, inspirational, intelligence, knowledge, life, love, philosophy, share, truth, wealth, wisdom",12
"There's always something in it for the person who is allowing to be taken advantage of."" Psychotherapist David in Type 1 Sociopath","P.A. Speers,","abuse, abused-recovery, abused-women, codependency, codependent, philosophy, quotes, quotes-on-relationships, recovery-from-abuse, relationships, self-realization, truth, victim, women",11
The secret of happiness is love and secret of love is nonjudgmental care.,Debasish Mridha,"care, education, happiness, hope, inspirational, intelligence, knowledge, life, love, nonjudgmental, philosophy, secret, truth, wisdom",11
Facts do not fall in the face of discomfort.,Stefan Molyneux,"abuse, atheism, consciousness, delusion, irrationality, knowledge, philosophy, rational, reality, science, scientific-method, truth",10
"Most of the movies are working like, 'Information, cut, information, cut, information, cut' and for them the information is just the story. For me, a lot of things [are] information - I try to involve, to the movie, the time, the space, and a lot of other things - which is a part of our life but not connecting directly to the story-telling. And I'm working on the same way - 'information, cut, information, cut,' but for me the information is not only the story.",Béla Tarr,"camera, cinema, cinematography, entertainment, film-theory, filmmaking, inspirational, movies, philosophy, plot, story, the-arts",10
"This is all that “ordinary” in the phrase “ordinary language philosophy” means, or ought to mean. It does not refer to particular words of wide use, nor to particular sorts of men. It reminds us that whatever words are said and meant are said and meant by particular men, and that to understand what they (the words) mean you must understand what they (whoever is using them) means, and that sometimes men, do not see what they mean, that usually they cannot say what they mean, that for various reasons they may not know what they mean, and that when they are forced to recognize this they feel they do not, and perhaps cannot, mean anything, and they are struck dumb.",Stanley Cavell,"austin, ordinary-language, philosophy, wittgenstein",10
Some of us are busy doing things; some of us are busy complaining.,Debasish Mridha,"busy, busy-doing-things, complaining, debasish-mridha, debasish-mridha-m-d, inspirational, philosophy, quotes",10
Zu den Sachen selbst!,Edmund Husserl,"husserl, phenomenology, philosophy",6
"It is not enough to show how clever we are by showing how obscure everything is"".","J.L. Austin,","philosophy, truth, wisdom",6
There is nothing good in this world that does not have some filth in its origin.,Anton Chekhov,philosophy,6
Our enemies are quite good for relentlessly keeping us sharp and on our toes. This especially goes for sincere philosophers. They use their enemies to challenge their arguments so that they can know the weak points in their own reasoning and how to argue for and strengthen their position. There are just none like one's enemies to always look for his mistakes and do it harder than anyone else.,"Criss Jami,","argument, arguments, challenges, debates, enemies, philosophy, rational, theology",5
"It’s the poet we love in Caeiro, not the philosopher. What we really get from these poems is a childlike sense of life, with all the direct materiality of the child’s mind, and all the vital spirituality of hope and increase that exist in the body and soul of nescient childhood. Caeiro’s work is a dawn that wakes us up and quickens us; a more that material, more than anti-spiritual dawn. It’s an abstract effect, pure vacuum, nothingness.",Álvaro de Campos,"alberto-caeiro, anti-spiritual, being, childhood, clarity, directness, elan, existence, hope, it-is-what-it-is, materialism, nature, nothingness, paganism, pantheism, philosophy, poetry, purity, reality, soul, spirituality, vacuum, vitalism",5
أنا غير كفؤ للحديث عن اللاشيء، لأن رجال الدين والفلاسفة هم خبراء في لاشيء!,"Lawrence M. Krauss,","nothing, philosophy, religion, science, فراغ, لاشيء",5
"The hardest thing in the world is to let go of who you once thought you were and to manifest your true self, at the risk of being unloved. This is self-actualization.",Kamand Kojouri,"awareness, consciousness, experience, harmony, humanity, inspirational, kamand, kamand-kojouri, kojouri, love, philosophical, philosophy, potential, psychology, quote, self-actualisation, truth, union, unity",5
They say beauty is in the eye of the beholder. I think the same could be said for time.,"Jake Vander Ark,","experimental-physics, future, immortality, mind-blowing, philosophy, time",5
"Life is magical for those whose hearts are loving, minds are full with joy, and eyes that are dancing with beauty.",Debasish Mridha,"dancing-with-beauty, debasish-mridha, debasish-mridha-md, inspirational, joy, life-is-magical, loving, philosophy, quotes",5
"The poet…is the man of metaphor: while the philosopher is interested only in the truth of meaning, beyond even signs and names, and the sophist manipulates empty signs…the poet plays on the multiplicity of signifieds.",Jacques Derrida,"derrida, philosophy, poetry",92
الكتب كالبشر .. قليل منها يلعب دورا عظيما,فولتير,"books, philosophy",82
A stone is heavy and the sand is weighty; but a fool's wrath is heavier than them both.,"Frank Herbert,",philosophy,56
"You see, the deaf have an intimacy with silence. It’s there in their dreams.",Shane Koyczan,"dreams, philosophy",46
Every life is different because you passed this way and touched history.,"Barbara Kingsolver,","life, life-and-living, life-experience, life-lessons, philosophy",41
"In an average day, you may well be confronted with some species of bullying or bigotry, or some ill-phrased appeal to the general will, or some petty abuse of authority. If you have a political loyalty, you may be offered a shady reason for agreeing to a lie or a half-truth that serves some short-term purpose. Everybody devises tactics for getting through such moments; try behaving ""as if"" they need not be tolerated and are not inevitable.","Christopher Hitchens,","dissent, freethought, philosophy",37
Sometimes the sound of silence is the most deafening sound of all.,K.L. Toth,"loneliness, lonely, philosophy, sad, sorrow",32
"Those who meet Jesus always experience either joy or its opposites, either foretastes of Heaven or foretastes of Hell. Not everyone who meets Jesus is pleased, and not everyone is happy, but everyone is shocked.","peter kreeft,","catholicism, christ, christianity, heaven, hell, jesus, jesus-christ, jesus-shock, meeting-jesus, philosophy, shock, spirituality, theology",28
